in:dy_4,in:dx_0,in:dy_0,out:Deflection,out:Mass,out:SE,out:Mass_CSOptim,out:Deflection_CSOptim,out:SE_CSOptim,out:HasFailed_CSOptim,img
-0.8,0.4,1.0,0.045114,700.677386,0.021207,26.037237,0.604961,0.281407,False,dy_4-0.8_dx_00.4_dy_01.0.png
-0.4,0.4,1.0,0.146498,647.203108,0.069761,44.403988,1.042511,0.491565,False,dy_4-0.4_dx_00.4_dy_01.0.png
0,0.4,1.0,4.267959,625.354045,2.13398,789.471115,2.482948,1.241474,True,dy_40_dx_00.4_dy_01.0.png
0.4,0.4,1.0,0.146498,647.203108,0.069761,116.253218,0.377861,0.178159,False,dy_40.4_dx_00.4_dy_01.0.png
0.8,0.4,1.0,0.045114,700.677386,0.021207,97.416881,0.144141,0.06703,False,dy_40.8_dx_00.4_dy_01.0.png
1.2,0.4,1.0,0.025874,771.363549,0.012035,93.028029,0.094226,0.04319,False,dy_41.2_dx_00.4_dy_01.0.png
1.6,0.4,1.0,0.019472,852.391611,0.008981,102.204972,0.071119,0.032176,False,dy_41.6_dx_00.4_dy_01.0.png
2,0.4,1.0,0.016904,940.272612,0.007746,112.857109,0.06199,0.027735,False,dy_42_dx_00.4_dy_01.0.png
-2,0.6,1.0,0.016159,933.685528,0.007754,20.953242,0.394169,0.187228,False,dy_4-2_dx_00.6_dy_01.0.png
-1.6,0.6,1.0,0.018678,844.294839,0.008992,18.963143,0.4548,0.217224,False,dy_4-1.6_dx_00.6_dy_01.0.png
-1.2,0.6,1.0,0.024932,760.93241,0.012054,22.289635,0.437514,0.210299,False,dy_4-1.2_dx_00.6_dy_01.0.png
-0.8,0.6,1.0,0.043742,686.325129,0.021269,25.907058,0.581,0.281408,False,dy_4-0.8_dx_00.6_dy_01.0.png
-0.4,0.6,1.0,0.143775,626.073642,0.070415,44.212338,1.006606,0.491569,False,dy_4-0.4_dx_00.6_dy_01.0.png
0,0.6,1.0,4.572227,598.164739,2.286113,836.681122,2.211521,1.10576,True,dy_40_dx_00.6_dy_01.0.png
0.4,0.6,1.0,0.143775,626.073642,0.070415,116.061567,0.364832,0.17816,False,dy_40.4_dx_00.6_dy_01.0.png
0.8,0.6,1.0,0.043742,686.325129,0.021269,97.286701,0.138405,0.06703,False,dy_40.8_dx_00.6_dy_01.0.png
1.2,0.6,1.0,0.024932,760.93241,0.012054,92.933415,0.089881,0.04319,False,dy_41.2_dx_00.6_dy_01.0.png
1.6,0.6,1.0,0.018678,844.294839,0.008992,102.131531,0.067422,0.032176,False,dy_41.6_dx_00.6_dy_01.0.png
2,0.6,1.0,0.016159,933.685528,0.007754,112.797362,0.058455,0.027735,False,dy_42_dx_00.6_dy_01.0.png
-2,0.8,1.0,0.015698,929.657067,0.007759,20.916703,0.380164,0.187228,False,dy_4-2_dx_00.8_dy_01.0.png
-1.6,0.8,1.0,0.018193,839.293271,0.008998,18.917778,0.440363,0.217224,False,dy_4-1.6_dx_00.8_dy_01.0.png
-1.2,0.8,1.0,0.02437,754.358231,0.012066,22.230006,0.425523,0.210299,False,dy_4-1.2_dx_00.8_dy_01.0.png
-0.8,0.8,1.0,0.042966,676.835236,0.021306,25.820982,0.568087,0.281408,False,dy_4-0.8_dx_00.8_dy_01.0.png
-0.4,0.8,1.0,0.142511,609.967807,0.070834,44.066253,0.989527,0.491571,False,dy_4-0.4_dx_00.8_dy_01.0.png
0,0.8,1.0,4.934928,570.975433,2.467464,826.62643,2.248927,1.124463,True,dy_40_dx_00.8_dy_01.0.png
0.4,0.8,1.0,0.142511,609.967807,0.070834,129.084974,0.320983,0.159455,False,dy_40.4_dx_00.8_dy_01.0.png
0.8,0.8,1.0,0.042966,676.835236,0.021306,97.200625,0.135318,0.06703,False,dy_40.8_dx_00.8_dy_01.0.png
1.2,0.8,1.0,0.02437,754.358231,0.012066,92.873785,0.087399,0.04319,False,dy_41.2_dx_00.8_dy_01.0.png
1.6,0.8,1.0,0.018193,839.293271,0.008998,102.086166,0.065243,0.032176,False,dy_41.6_dx_00.8_dy_01.0.png
2,0.8,1.0,0.015698,929.657067,0.007759,112.760823,0.056332,0.027735,False,dy_42_dx_00.8_dy_01.0.png
-2,1,1.0,0.015521,792.354452,0.00776,19.671327,0.374457,0.187228,False,dy_4-2_dx_01_dy_01.0.png
-1.6,1,1.0,0.018001,728.843301,0.009001,17.915964,0.434448,0.217224,False,dy_4-1.6_dx_01_dy_01.0.png
-1.2,1,1.0,0.024142,670.540057,0.012071,21.46975,0.420598,0.210299,False,dy_4-1.2_dx_01_dy_01.0.png
-0.8,1,1.0,0.042647,619.109467,0.021323,25.297392,0.562818,0.281409,False,dy_4-0.8_dx_01_dy_01.0.png
-0.4,1,1.0,0.142104,576.359976,0.071052,43.76142,0.983144,0.491572,False,dy_4-0.4_dx_01_dy_01.0.png
0,1,1.0,10.657376,271.893063,5.328688,677.935821,1.718107,0.859053,False,dy_40_dx_01_dy_01.0.png
0.4,1,1.0,0.142104,576.359976,0.071052,128.780142,0.31891,0.159455,False,dy_40.4_dx_01_dy_01.0.png
0.8,1,1.0,0.042647,619.109467,0.021323,96.677035,0.13406,0.06703,False,dy_40.8_dx_01_dy_01.0.png
1.2,1,1.0,0.024142,670.540057,0.012071,92.11353,0.086381,0.043191,False,dy_41.2_dx_01_dy_01.0.png
1.6,1,1.0,0.018001,728.843301,0.009001,101.084352,0.064353,0.032176,False,dy_41.6_dx_01_dy_01.0.png
2,1,1.0,0.015521,792.354452,0.00776,111.515448,0.05547,0.027735,False,dy_42_dx_01_dy_01.0.png
-2,-1,1.5,0.008615,1159.622452,0.004308,68.410996,0.34343,0.171715,False,dy_4-2_dx_0-1_dy_01.5.png
-1.6,-1,1.5,0.009818,1082.304283,0.004909,66.682343,0.38441,0.192205,False,dy_4-1.6_dx_0-1_dy_01.5.png
-1.2,-1,1.5,0.01257,1013.788864,0.006285,87.93085,0.379171,0.189585,False,dy_4-1.2_dx_0-1_dy_01.5.png
-0.8,-1,1.5,0.019661,956.987182,0.009831,100.336172,0.471,0.2355,False,dy_4-0.8_dx_0-1_dy_01.5.png
-0.4,-1,1.5,0.044149,915.297957,0.022074,152.498597,0.620565,0.310283,False,dy_4-0.4_dx_0-1_dy_01.5.png
0,-1,1.5,0.173051,892.020347,0.086526,214.50555,0.814443,0.407221,False,dy_40_dx_0-1_dy_01.5.png
0.4,-1,1.5,0.130638,889.376653,0.065319,144.814185,0.31854,0.15927,False,dy_40.4_dx_0-1_dy_01.5.png
0.8,-1,1.5,0.038434,907.638965,0.019217,104.524952,0.133557,0.066778,False,dy_40.8_dx_0-1_dy_01.5.png
1.2,-1,1.5,0.01919,945.010939,0.009595,103.955981,0.085223,0.042611,False,dy_41.2_dx_0-1_dy_01.5.png
1.6,-1,1.5,0.012878,998.36307,0.006439,100.714626,0.072229,0.036115,False,dy_41.6_dx_0-1_dy_01.5.png
2,-1,1.5,0.010203,1064.247515,0.005101,130.475211,0.053563,0.026781,False,dy_42_dx_0-1_dy_01.5.png
-2,-0.8,1.5,0.008889,1121.222821,0.004445,68.055033,0.427981,0.213991,False,dy_4-2_dx_0-0.8_dy_01.5.png
-1.6,-0.8,1.5,0.010049,1042.115745,0.005025,70.456959,0.364454,0.182227,False,dy_4-1.6_dx_0-0.8_dy_01.5.png
-1.2,-0.8,1.5,0.012681,971.580078,0.00634,80.961974,0.353304,0.176652,False,dy_4-1.2_dx_0-0.8_dy_01.5.png
-0.8,-0.8,1.5,0.019313,912.601282,0.009657,103.296024,0.381117,0.190559,False,dy_4-0.8_dx_0-0.8_dy_01.5.png
-0.4,-0.8,1.5,0.041031,868.777929,0.020516,122.125407,0.559696,0.279848,True,dy_4-0.4_dx_0-0.8_dy_01.5.png
0,-0.8,1.5,0.143631,843.775348,0.071815,173.965839,0.7591,0.37955,False,dy_40_dx_0-0.8_dy_01.5.png
0.4,-0.8,1.5,0.127893,840.271907,0.063946,143.049302,0.318409,0.159204,False,dy_40.4_dx_0-0.8_dy_01.5.png
0.8,-0.8,1.5,0.036912,858.830136,0.018456,91.964023,0.152043,0.076022,False,dy_40.8_dx_0-0.8_dy_01.5.png
1.2,-0.8,1.5,0.017397,897.548642,0.008699,102.697252,0.084422,0.042211,False,dy_41.2_dx_0-0.8_dy_01.5.png
1.6,-0.8,1.5,0.011257,952.88574,0.005628,104.745059,0.070134,0.035067,False,dy_41.6_dx_0-0.8_dy_01.5.png
2,-0.8,1.5,0.008825,1020.960968,0.004412,121.364554,0.058206,0.029103,False,dy_42_dx_0-0.8_dy_01.5.png
-2,-0.6,1.5,0.00935,1092.589219,0.004675,66.845351,0.32365,0.161825,False,dy_4-2_dx_0-0.6_dy_01.5.png
-1.6,-0.6,1.5,0.010482,1011.664859,0.005241,65.054407,0.353271,0.176636,False,dy_4-1.6_dx_0-0.6_dy_01.5.png
-1.2,-0.6,1.5,0.013036,939.012152,0.006518,75.777747,0.330437,0.165219,False,dy_4-1.2_dx_0-0.6_dy_01.5.png
-0.8,-0.6,1.5,0.019311,877.661449,0.009656,92.951764,0.372128,0.186064,False,dy_4-0.8_dx_0-0.6_dy_01.5.png
-0.4,-0.6,1.5,0.038594,831.404968,0.019297,112.094444,0.460432,0.230216,False,dy_4-0.4_dx_0-0.6_dy_01.5.png
0,-0.6,1.5,0.118849,804.34368,0.059425,146.591305,0.601471,0.300735,False,dy_40_dx_0-0.6_dy_01.5.png
0.4,-0.6,1.5,0.124195,799.77918,0.062097,128.19304,0.355443,0.177721,False,dy_40.4_dx_0-0.6_dy_01.5.png
0.8,-0.6,1.5,0.034694,818.705415,0.017347,94.065497,0.151288,0.075644,False,dy_40.8_dx_0-0.6_dy_01.5.png
1.2,-0.6,1.5,0.015206,859.062189,0.007603,94.321962,0.094155,0.047078,False,dy_41.2_dx_0-0.6_dy_01.5.png
1.6,-0.6,1.5,0.009746,916.716134,0.004873,109.296294,0.064981,0.032491,False,dy_41.6_dx_0-0.6_dy_01.5.png
2,-0.6,1.5,0.007899,987.231582,0.00395,128.265554,0.050266,0.025133,False,dy_42_dx_0-0.6_dy_01.5.png
-2,-0.4,1.5,0.009921,1070.54656,0.00496,57.373521,0.319827,0.159914,False,dy_4-2_dx_0-0.4_dy_01.5.png
-1.6,-0.4,1.5,0.011057,987.809326,0.005529,61.599545,0.34286,0.17143,False,dy_4-1.6_dx_0-0.4_dy_01.5.png
-1.2,-0.4,1.5,0.013603,912.973034,0.006801,71.740704,0.31451,0.157255,False,dy_4-1.2_dx_0-0.4_dy_01.5.png
-0.8,-0.4,1.5,0.01968,849.066055,0.00984,76.99056,0.400964,0.200482,False,dy_4-0.8_dx_0-0.4_dy_01.5.png
-0.4,-0.4,1.5,0.037002,800.040508,0.018501,94.861355,0.395868,0.197934,False,dy_4-0.4_dx_0-0.4_dy_01.5.png
0,-0.4,1.5,0.098718,770.494891,0.049359,119.081825,0.55789,0.278945,False,dy_40_dx_0-0.4_dy_01.5.png
0.4,-0.4,1.5,0.119049,764.590436,0.059525,130.109877,0.354987,0.177493,False,dy_40.4_dx_0-0.4_dy_01.5.png
0.8,-0.4,1.5,0.031535,783.986382,0.015768,93.75601,0.149943,0.074971,False,dy_40.8_dx_0-0.4_dy_01.5.png
1.2,-0.4,1.5,0.01313,826.371834,0.006565,99.538617,0.08669,0.043345,False,dy_41.2_dx_0-0.4_dy_01.5.png
1.6,-0.4,1.5,0.009023,886.74171,0.004512,102.52127,0.064807,0.032403,False,dy_41.6_dx_0-0.4_dy_01.5.png
2,-0.4,1.5,0.0079,959.956599,0.00395,136.174923,0.050426,0.025213,False,dy_42_dx_0-0.4_dy_01.5.png
-2,-0.2,1.5,0.010542,1052.893674,0.005271,56.006342,0.317542,0.158771,False,dy_4-2_dx_0-0.2_dy_01.5.png
-1.6,-0.2,1.5,0.01172,968.391345,0.00586,59.337836,0.336359,0.168179,False,dy_4-1.6_dx_0-0.2_dy_01.5.png
-1.2,-0.2,1.5,0.014342,891.353021,0.007171,60.40223,0.378545,0.189272,False,dy_4-1.2_dx_0-0.2_dy_01.5.png
-0.8,-0.2,1.5,0.020437,824.739297,0.010218,73.972064,0.34119,0.170595,True,dy_4-0.8_dx_0-0.2_dy_01.5.png
-0.4,-0.2,1.5,0.036451,772.584944,0.018226,82.052408,0.355377,0.177688,False,dy_4-0.4_dx_0-0.2_dy_01.5.png
0,-0.2,1.5,0.083331,740.011094,0.041666,101.717974,0.452145,0.226073,False,dy_40_dx_0-0.2_dy_01.5.png
0.4,-0.2,1.5,0.111765,732.366448,0.055882,133.860024,0.352613,0.176306,False,dy_40.4_dx_0-0.2_dy_01.5.png
0.8,-0.2,1.5,0.027465,752.381903,0.013733,96.879276,0.146333,0.073167,False,dy_40.8_dx_0-0.2_dy_01.5.png
1.2,-0.2,1.5,0.012105,797.329571,0.006053,100.443678,0.078064,0.039032,False,dy_41.2_dx_0-0.2_dy_01.5.png
1.6,-0.2,1.5,0.009451,860.885472,0.004725,118.407764,0.05959,0.029795,False,dy_41.6_dx_0-0.2_dy_01.5.png
2,-0.2,1.5,0.008735,937.047156,0.004368,133.334294,0.052728,0.026364,False,dy_42_dx_0-0.2_dy_01.5.png
-2,0,1.5,0.011164,1038.501471,0.005582,56.047884,0.317412,0.158706,False,dy_4-2_dx_00_dy_01.5.png
-1.6,0,1.5,0.012419,952.335954,0.006209,54.166407,0.336491,0.168246,False,dy_4-1.6_dx_00_dy_01.5.png
-1.2,0,1.5,0.015204,873.146921,0.007602,60.4177,0.366392,0.183196,False,dy_4-1.2_dx_00_dy_01.5.png
-0.8,0,1.5,0.021565,803.746056,0.010782,66.910538,0.378005,0.189003,False,dy_4-0.8_dx_00_dy_01.5.png
-0.4,0,1.5,0.037106,748.114334,0.018553,70.732312,0.387934,0.193967,False,dy_4-0.4_dx_00_dy_01.5.png
0,0,1.5,0.0728,711.825281,0.0364,85.813605,0.425979,0.212989,False,dy_40_dx_00_dy_01.5.png
0.4,0,1.5,0.101529,701.841555,0.050765,139.567817,0.346893,0.173447,False,dy_40.4_dx_00_dy_01.5.png
0.8,0,1.5,0.023427,722.709511,0.011714,100.273555,0.137668,0.068834,False,dy_40.8_dx_00_dy_01.5.png
1.2,0,1.5,0.012628,770.962339,0.006314,103.313677,0.081807,0.040904,False,dy_41.2_dx_00_dy_01.5.png
1.6,0,1.5,0.010643,838.231436,0.005321,112.968655,0.065106,0.031858,False,dy_41.6_dx_00_dy_01.5.png
2,0,1.5,0.00995,917.535327,0.004949,126.823992,0.056037,0.028018,False,dy_42_dx_00_dy_01.5.png
-2,0.2,1.5,0.011751,1026.846035,0.005876,54.541032,0.321929,0.160965,False,dy_4-2_dx_00.2_dy_01.5.png
-1.6,0.2,1.5,0.013109,939.182562,0.006554,52.63368,0.340189,0.170094,False,dy_4-1.6_dx_00.2_dy_01.5.png
-1.2,0.2,1.5,0.016128,857.987134,0.008064,58.756061,0.364246,0.182123,False,dy_4-1.2_dx_00.2_dy_01.5.png
-0.8,0.2,1.5,0.023003,785.838882,0.011502,68.674546,0.362432,0.181216,False,dy_4-0.8_dx_00.2_dy_01.5.png
-0.4,0.2,1.5,0.039062,726.466625,0.019531,72.717025,0.348143,0.174071,False,dy_4-0.4_dx_00.2_dy_01.5.png
0,0.2,1.5,0.067226,685.632481,0.033613,77.281547,0.400918,0.200459,False,dy_40_dx_00.2_dy_01.5.png
0.4,0.2,1.5,0.087895,672.368921,0.043947,148.792869,0.328409,0.164204,False,dy_40.4_dx_00.2_dy_01.5.png
0.8,0.2,1.5,0.021356,694.478275,0.010678,98.362631,0.131096,0.065548,False,dy_40.8_dx_00.2_dy_01.5.png
1.2,0.2,1.5,0.014167,747.079936,0.007083,102.91846,0.084018,0.042009,False,dy_41.2_dx_00.2_dy_01.5.png
1.6,0.2,1.5,0.012181,818.588003,0.005994,108.867272,0.067587,0.033346,False,dy_41.6_dx_00.2_dy_01.5.png
2,0.2,1.5,0.011104,901.111678,0.005496,119.626348,0.059099,0.029269,False,dy_42_dx_00.2_dy_01.5.png
-2,0.4,1.5,0.012283,1017.699274,0.006142,46.488608,0.386256,0.193128,False,dy_4-2_dx_00.4_dy_01.5.png
-1.6,0.4,1.5,0.013757,928.771687,0.006879,54.741337,0.345824,0.172912,False,dy_4-1.6_dx_00.4_dy_01.5.png
-1.2,0.4,1.5,0.017057,845.827137,0.008528,61.02969,0.366425,0.183213,False,dy_4-1.2_dx_00.4_dy_01.5.png
-0.8,0.4,1.5,0.02466,771.15057,0.01233,67.215607,0.375047,0.187523,False,dy_4-0.8_dx_00.4_dy_01.5.png
-0.4,0.4,1.5,0.042317,707.993232,0.021159,74.855592,0.339202,0.169601,False,dy_4-0.4_dx_00.4_dy_01.5.png
0,0.4,1.5,0.066693,661.737666,0.033346,77.620218,0.347472,0.173736,False,dy_40_dx_00.4_dy_01.5.png
0.4,0.4,1.5,0.072156,643.637621,0.036078,149.511452,0.312311,0.156156,False,dy_40.4_dx_00.4_dy_01.5.png
0.8,0.4,1.5,0.022222,667.700464,0.011111,105.776842,0.12864,0.06432,False,dy_40.8_dx_00.4_dy_01.5.png
1.2,0.4,1.5,0.016033,726.082551,0.00795,102.490935,0.08817,0.043468,False,dy_41.2_dx_00.4_dy_01.5.png
1.6,0.4,1.5,0.013204,802.200496,0.006576,104.557453,0.069355,0.034483,False,dy_41.6_dx_00.4_dy_01.5.png
2,0.4,1.5,0.01188,887.810168,0.00594,117.734464,0.061424,0.029997,False,dy_42_dx_00.4_dy_01.5.png
-2,0.6,1.5,0.012752,1010.97051,0.006376,51.810266,0.388238,0.194119,False,dy_4-2_dx_00.6_dy_01.5.png
-1.6,0.6,1.5,0.014345,921.080029,0.007173,60.491217,0.351085,0.175543,False,dy_4-1.6_dx_00.6_dy_01.5.png
-1.2,0.6,1.5,0.017946,836.766011,0.008973,67.240809,0.369931,0.184966,False,dy_4-1.2_dx_00.6_dy_01.5.png
-0.8,0.6,1.5,0.026427,760.011591,0.013213,73.766664,0.380829,0.190414,False,dy_4-0.8_dx_00.6_dy_01.5.png
-0.4,0.6,1.5,0.046763,693.435939,0.023381,79.81151,0.373465,0.186732,False,dy_4-0.4_dx_00.6_dy_01.5.png
0,0.6,1.5,0.071272,641.207842,0.035636,79.616665,0.353247,0.176624,False,dy_40_dx_00.6_dy_01.5.png
0.4,0.6,1.5,0.058918,615.596324,0.029459,145.566228,0.280323,0.140162,False,dy_40.4_dx_00.6_dy_01.5.png
0.8,0.6,1.5,0.024813,643.077583,0.012406,113.967818,0.124025,0.062013,False,dy_40.8_dx_00.6_dy_01.5.png
1.2,0.6,1.5,0.01739,708.949198,0.008695,99.891794,0.090231,0.045116,False,dy_41.2_dx_00.6_dy_01.5.png
1.6,0.6,1.5,0.014059,789.580874,0.007029,103.867311,0.070533,0.035132,False,dy_41.6_dx_00.6_dy_01.5.png
2,0.6,1.5,0.012558,877.827154,0.006279,128.399968,0.053353,0.026677,False,dy_42_dx_00.6_dy_01.5.png
-2,0.8,1.5,0.013156,1006.62541,0.006578,53.060046,0.39499,0.197495,False,dy_4-2_dx_00.8_dy_01.5.png
-1.6,0.8,1.5,0.014864,916.130921,0.007432,58.953712,0.415927,0.207963,False,dy_4-1.6_dx_00.8_dy_01.5.png
-1.2,0.8,1.5,0.018765,830.940439,0.009382,61.851273,0.376537,0.188268,False,dy_4-1.2_dx_00.8_dy_01.5.png
-0.8,0.8,1.5,0.028204,752.805922,0.014102,84.597524,0.381722,0.190861,False,dy_4-0.8_dx_00.8_dy_01.5.png
-0.4,0.8,1.5,0.052196,683.772502,0.026098,91.340013,0.364238,0.182119,False,dy_4-0.4_dx_00.8_dy_01.5.png
0,0.8,1.5,0.081039,626.260897,0.040519,89.826604,0.344288,0.172144,False,dy_40_dx_00.8_dy_01.5.png
0.4,0.8,1.5,0.05389,588.834562,0.026945,136.285139,0.251704,0.125852,False,dy_40.4_dx_00.8_dy_01.5.png
0.8,0.8,1.5,0.027538,623.012396,0.013769,114.944228,0.128108,0.064054,False,dy_40.8_dx_00.8_dy_01.5.png
1.2,0.8,1.5,0.01854,697.208029,0.00927,104.426255,0.09109,0.045545,False,dy_41.2_dx_00.8_dy_01.5.png
1.6,0.8,1.5,0.01474,781.344242,0.00737,108.855569,0.070474,0.035237,False,dy_41.6_dx_00.8_dy_01.5.png
2,0.8,1.5,0.013068,871.397676,0.006534,128.694558,0.053791,0.026896,False,dy_42_dx_00.8_dy_01.5.png
-2,1,1.5,0.013613,834.708977,0.006806,51.565724,0.322187,0.161094,False,dy_4-2_dx_01_dy_01.5.png
-1.6,1,1.5,0.015438,771.197825,0.007719,57.248397,0.354397,0.177199,False,dy_4-1.6_dx_01_dy_01.5.png
-1.2,1,1.5,0.019667,712.894581,0.009834,84.626858,0.323804,0.161902,False,dy_4-1.2_dx_01_dy_01.5.png
-0.8,1,1.5,0.030228,661.463991,0.015114,101.590814,0.360899,0.18045,False,dy_4-0.8_dx_01_dy_01.5.png
-0.4,1,1.5,0.059218,618.714501,0.029609,107.574281,0.343665,0.171832,False,dy_4-0.4_dx_01_dy_01.5.png
0,1,1.5,0.097464,586.140651,0.048732,105.959337,0.312982,0.156491,False,dy_40_dx_01_dy_01.5.png
0.4,1,1.5,0.057667,564.335888,0.028833,146.349458,0.223125,0.111562,False,dy_40.4_dx_01_dy_01.5.png
0.8,1,1.5,0.029733,593.490725,0.014866,121.505642,0.136367,0.068183,False,dy_40.8_dx_01_dy_01.5.png
1.2,1,1.5,0.019465,644.921315,0.009732,105.855236,0.091427,0.045713,False,dy_41.2_dx_01_dy_01.5.png
1.6,1,1.5,0.015318,703.22456,0.007659,108.221843,0.0706,0.0353,False,dy_41.6_dx_01_dy_01.5.png
2,1,1.5,0.013523,766.735711,0.006761,128.194496,0.053872,0.026936,False,dy_42_dx_01_dy_01.5.png
-2,-1,2,0.008653,1282.516643,0.004326,67.352225,0.341786,0.170893,False,dy_4-2_dx_0-1_dy_02.png
-1.6,-1,2,0.009561,1201.970387,0.004781,73.495992,0.374326,0.187163,False,dy_4-1.6_dx_0-1_dy_02.png
-1.2,-1,2,0.011578,1129.116766,0.005789,96.807999,0.348946,0.174473,False,dy_4-1.2_dx_0-1_dy_02.png
-0.8,-1,2,0.016178,1066.472091,0.008089,105.112778,0.455356,0.227678,False,dy_4-0.8_dx_0-1_dy_02.png
-0.4,-1,2,0.027631,1017.004982,0.013815,133.4016,0.403098,0.201549,False,dy_4-0.4_dx_0-1_dy_02.png
0,-1,2,0.054472,983.718344,0.027236,162.539685,0.479317,0.239659,False,dy_40_dx_0-1_dy_02.png
0.4,-1,2,0.067723,968.981894,0.033862,159.543712,0.341397,0.170698,False,dy_40.4_dx_0-1_dy_02.png
0.8,-1,2,0.040563,973.926533,0.020281,97.115896,0.152715,0.076357,False,dy_40.8_dx_0-1_dy_02.png
1.2,-1,2,0.02344,998.167816,0.01172,97.326721,0.0863,0.04315,False,dy_41.2_dx_0-1_dy_02.png
1.6,-1,2,0.01578,1039.897299,0.00789,96.417171,0.073568,0.036784,False,dy_41.6_dx_0-1_dy_02.png
2,-1,2,0.012091,1096.340138,0.006045,125.257696,0.054557,0.027279,False,dy_42_dx_0-1_dy_02.png
-2,-0.8,2,0.008584,1243.476029,0.004292,63.23093,0.332008,0.166004,False,dy_4-2_dx_0-0.8_dy_02.png
-1.6,-0.8,2,0.009418,1161.436253,0.004709,68.55608,0.359694,0.179847,False,dy_4-1.6_dx_0-0.8_dy_02.png
-1.2,-0.8,2,0.011265,1086.854284,0.005632,81.47959,0.327159,0.163579,False,dy_4-1.2_dx_0-0.8_dy_02.png
-0.8,-0.8,2,0.015376,1022.243723,0.007688,88.081648,0.412879,0.206439,False,dy_4-0.8_dx_0-0.8_dy_02.png
-0.4,-0.8,2,0.025056,970.625956,0.012528,107.233935,0.451404,0.225702,False,dy_4-0.4_dx_0-0.8_dy_02.png
0,-0.8,2,0.045992,935.166665,0.022996,131.753746,0.495097,0.247548,False,dy_40_dx_0-0.8_dy_02.png
0.4,-0.8,2,0.059677,918.560575,0.029839,174.250325,0.321818,0.160909,False,dy_40.4_dx_0-0.8_dy_02.png
0.8,-0.8,2,0.039941,922.389992,0.01997,95.765661,0.152605,0.076302,False,dy_40.8_dx_0-0.8_dy_02.png
1.2,-0.8,2,0.023184,946.631275,0.011592,96.637459,0.086267,0.043134,False,dy_41.2_dx_0-0.8_dy_02.png
1.6,-0.8,2,0.015009,989.475981,0.007505,95.466603,0.073299,0.03665,False,dy_41.6_dx_0-0.8_dy_02.png
2,-0.8,2,0.011112,1047.78846,0.005556,124.058396,0.054068,0.027034,False,dy_42_dx_0-0.8_dy_02.png
-2,-0.6,2,0.008606,1210.666411,0.004303,59.42244,0.323915,0.161957,False,dy_4-2_dx_0-0.6_dy_02.png
-1.6,-0.6,2,0.009378,1127.153107,0.004689,66.664597,0.343983,0.171992,False,dy_4-1.6_dx_0-0.6_dy_02.png
-1.2,-0.6,2,0.011082,1050.826969,0.005541,71.921767,0.396441,0.198221,False,dy_4-1.2_dx_0-0.6_dy_02.png
-0.8,-0.6,2,0.014775,984.173741,0.007387,81.483087,0.407311,0.203656,False,dy_4-0.8_dx_0-0.6_dy_02.png
-0.4,-0.6,2,0.022938,930.237244,0.011469,98.420212,0.383083,0.191542,False,dy_4-0.4_dx_0-0.6_dy_02.png
0,-0.6,2,0.038988,892.329812,0.019494,110.331742,0.404285,0.202143,False,dy_40_dx_0-0.6_dy_02.png
0.4,-0.6,2,0.051555,873.516488,0.025778,158.357254,0.344469,0.172235,True,dy_40.4_dx_0-0.6_dy_02.png
0.8,-0.6,2,0.039058,875.978333,0.019529,94.46191,0.152437,0.076218,False,dy_40.8_dx_0-0.6_dy_02.png
1.2,-0.6,2,0.022793,900.219616,0.011397,95.994986,0.086215,0.043107,False,dy_41.2_dx_0-0.6_dy_02.png
1.6,-0.6,2,0.013951,944.431894,0.006975,98.894106,0.072644,0.036322,False,dy_41.6_dx_0-0.6_dy_02.png
2,-0.6,2,0.009985,1004.951606,0.004992,114.443694,0.060509,0.030254,False,dy_42_dx_0-0.6_dy_02.png
-2,-0.4,2,0.008714,1183.442641,0.004357,58.847182,0.314565,0.157283,False,dy_4-2_dx_0-0.4_dy_02.png
-1.6,-0.4,2,0.009442,1098.502991,0.004721,62.536605,0.333036,0.166518,False,dy_4-1.6_dx_0-0.4_dy_02.png
-1.2,-0.4,2,0.011041,1020.448938,0.005521,60.851605,0.378161,0.18908,False,dy_4-1.2_dx_0-0.4_dy_02.png
-0.8,-0.4,2,0.014402,951.708261,0.007201,75.559786,0.368671,0.184335,False,dy_4-0.8_dx_0-0.4_dy_02.png
-0.4,-0.4,2,0.021322,895.302689,0.010661,86.324646,0.326363,0.163182,False,dy_4-0.4_dx_0-0.4_dy_02.png
0,-0.4,2,0.033401,854.649001,0.0167,96.111425,0.327005,0.163503,False,dy_40_dx_0-0.4_dy_02.png
0.4,-0.4,2,0.043709,833.209876,0.021854,155.178471,0.299923,0.149961,False,dy_40.4_dx_0-0.4_dy_02.png
0.8,-0.4,2,0.037775,833.959901,0.018888,93.198008,0.152171,0.076086,False,dy_40.8_dx_0-0.4_dy_02.png
1.2,-0.4,2,0.022175,858.201185,0.011087,95.392793,0.086124,0.043062,False,dy_41.2_dx_0-0.4_dy_02.png
1.6,-0.4,2,0.012579,904.125282,0.00629,99.524337,0.071579,0.035789,False,dy_41.6_dx_0-0.4_dy_02.png
2,-0.4,2,0.008875,967.270796,0.004437,115.366279,0.057917,0.028958,False,dy_42_dx_0-0.4_dy_02.png
-2,-0.2,2,0.008902,1161.003888,0.004451,55.82207,0.309989,0.154995,False,dy_4-2_dx_0-0.2_dy_02.png
